store,item,lead_time_days,target_service_level,expected_lead_time_demand,safety_stock,p95_lead_time_demand
9,11,7,0.95,449.2673101440152,38.40345175303895,487.67076189705415
9,12,7,0.95,453.2641937282696,40.7255537670315,493.9897474953011
9,13,7,0.95,547.5293329682228,43.17000981728074,590.6993427855035
9,14,7,0.95,375.2996300517726,36.5950646757463,411.8946947275189
9,15,7,0.95,580.1541292266695,45.83160911445782,625.9857383411273
9,16,7,0.95,160.0397801654762,22.08115628210257,182.12093644757877
9,17,7,0.95,212.38692870362704,26.470202304271794,238.85713100789883
9,18,7,0.95,529.1850955054564,46.85677406221021,576.0418695676666
9,19,7,0.95,267.2585106856959,29.36431677335264,296.62282745904855
9,20,7,0.95,307.08593313526933,31.229822469813143,338.3157556050825
9,21,7,0.95,256.76633339584305,28.365427464542506,285.13176086038555
9,22,7,0.95,513.4756906297024,42.75874596086737,556.2344365905698
9,23,7,0.95,193.58363211270785,23.834116807957628,217.41774892066547
9,24,7,0.95,421.07912799487207,37.94705217213021,459.0261801670023
9,25,7,0.95,528.9681856672167,45.047012846864504,574.0151985140812
9,26,7,0.95,284.5301795525544,31.41048994198877,315.94066949454316
9,27,7,0.95,139.08826434191317,21.028629318276927,160.1168936601901
9,28,7,0.95,555.6504079052295,45.60674256875916,601.2571504739886
9,29,7,0.95,459.809738735087,40.203229379283755,500.0129681143708
9,30,7,0.95,258.6854672543685,30.264357021148726,288.94982427551724
9,31,7,0.95,375.0006437517704,35.712795056142966,410.71343880791335
9,32,7,0.95,287.27906549542945,31.209619937670425,318.4886854330999
9,33,7,0.95,436.7935982860338,38.30637273634591,475.0999710223797
9,34,7,0.95,163.33284930512406,22.92110181738309,186.25395112250715
9,35,7,0.95,431.2135923229115,37.572526128007496,468.786118450919
9,36,7,0.95,495.2098120672192,41.26256149669382,536.472373563913
9,37,7,0.95,190.44455794505,24.22181850086423,214.66637644591424
9,38,7,0.95,515.6618615144668,43.69726878147344,559.3591302959402
9,39,7,0.95,286.0562381675615,30.473026170001845,316.52926433756335
9,40,7,0.95,185.6497976623852,24.469001816674762,210.11879947905996
9,41,7,0.95,148.56878010000702,21.754842404186746,170.32362250419376
9,42,7,0.95,230.23637718282956,28.542673556997016,258.7790507398266
9,43,7,0.95,332.23404279120564,32.976074803861025,365.21011759506666
9,44,7,0.95,187.7285081197565,24.791168995233306,212.5196771149898
9,45,7,0.95,524.7976579291906,44.130640292164344,568.9282982213549
9,46,7,0.95,372.6570131268434,36.76195467748795,409.4189678043314
9,47,7,0.95,140.33581735816895,21.414684136481014,161.75050149464997
9,48,7,0.95,323.4401422966932,33.810665025980825,357.250807322674
9,49,7,0.95,193.6118796411159,24.81041643530196,218.42229607641787
9,50,7,0.95,410.08501863252167,37.83194599466867,447.91696462719034
10,1,7,0.95,155.34549461202968,21.939455986478663,177.28495059850835
10,2,7,0.95,407.4538212151823,36.7973726274318,444.2511938426141
10,3,7,0.95,253.12613361959706,30.00524116805559,283.13137478765265
10,4,7,0.95,148.68753930414763,22.413864039639122,171.10140334378676
10,5,7,0.95,124.68579794536447,19.466841514913398,144.15263946027787
10,6,7,0.95,406.96199454107676,36.202278715845466,443.16427325692223
10,7,7,0.95,389.4736289939807,36.38726362174697,425.86089261572766
10,8,7,0.95,522.27963404402,42.96278085495999,565.24241489898
10,9,7,0.95,351.2563245525568,34.47456103346235,385.73088558601916
10,10,7,0.95,505.8648981470425,42.9772365449943,548.8421346920368
10,11,7,0.95,486.29987281731815,40.764434057988296,527.0643068753064
10,12,7,0.95,474.59594220132243,41.64568445660535,516.2416266579278
10,13,7,0.95,574.1892062894566,45.61595276568141,619.805159055138
10,14,7,0.95,396.80635637018617,39.31516630294021,436.1215226731264
10,15,7,0.95,594.6151656898106,47.56069142519095,642.1758571150016
10,16,7,0.95,175.2825549171988,23.469247706511624,198.75180262371043
10,17,7,0.95,230.52851466064212,28.010302500600375,258.5388171612425
10,18,7,0.95,569.6153113275967,45.39622261456168,615.0115339421584
10,19,7,0.95,280.9091882889943,31.50969957698902,312.4188878659833
10,20,7,0.95,331.9167117056992,33.109535222239856,365.02624692793904
10,21,7,0.95,288.69578699440945,30.554151781116843,319.2499387755263
10,22,7,0.95,549.388797518101,45.983448181099675,595.3722456992007
10,23,7,0.95,205.6105501510092,26.02361866372837,231.63416881473756
10,24,7,0.95,453.88867304286964,40.42693757370387,494.3156106165735
10,25,7,0.95,545.1470844012878,45.30321447411029,590.4502988753981
10,26,7,0.95,327.0970683604681,33.14323788553031,360.2403062459984
10,27,7,0.95,151.01849981504563,21.474450812627538,172.49295062767317
10,28,7,0.95,601.1944030362878,47.73998821307407,648.9343912493619
10,29,7,0.95,485.7922211122725,38.68153210173796,524.4737532140105
10,30,7,0.95,279.6666642373831,30.519842801965524,310.1865070393486
10,31,7,0.95,396.8999101014833,37.54390357624095,434.4438136777242
10,32,7,0.95,307.653245675199,32.819941367977435,340.47318704317644
10,33,7,0.95,483.50710858531295,41.93608118162024,525.4431897669332
10,34,7,0.95,172.2012417882075,24.58559092238366,196.78683271059117
10,35,7,0.95,444.7544660138959,39.277220444118086,484.031686458014
10,36,7,0.95,525.0746170527291,43.9062460693018,568.9808631220309
10,37,7,0.95,201.44210945301887,25.41237010000782,226.8544795530267
10,38,7,0.95,550.3839433250607,46.207699676475045,596.5916430015358
10,39,7,0.95,299.03499849629856,32.061037848032186,331.09603634433074
10,40,7,0.95,199.41236897571983,25.986232535674674,225.3986015113945
10,41,7,0.95,147.85924933183864,21.927106050445104,169.78635538228374
10,42,7,0.95,253.45692452311906,28.569558580850952,282.02648310397
10,43,7,0.95,356.68303906401263,34.33529166449608,391.0183307285087
10,44,7,0.95,202.70965477278423,24.412323255647692,227.12197802843193
10,45,7,0.95,565.3659300123163,45.78129630980857,611.1472263221249
10,46,7,0.95,403.5395826393099,38.18424013534718,441.7238227746571
10,47,7,0.95,155.89766384164983,21.836110232283147,177.73377407393298
10,48,7,0.95,342.6932831438621,34.385469589132185,377.0787527329943
10,49,7,0.95,198.3416703641378,25.63164164848925,223.97331201262705
10,50,7,0.95,438.6191283624679,39.82528658901805,478.44441495148595
