store,item,lead_time_days,target_service_level,expected_lead_time_demand,safety_stock,p95_lead_time_demand,on_hand,reorder_point,eoq,min_level,max_level,needs_reorder,suggested_order_qty
4,21,7,0.95,261.7602231216436,29.763713499276946,291.52393662092055,336.5488582992561,291.52393662092055,826.1030783114863,291.52393662092055,1117.6270149324068,False,0.0
4,22,7,0.95,518.9344974512204,42.049716538685516,560.9842139899059,593.067997087109,560.9842139899059,1163.1579292404654,560.9842139899059,1724.1421432303714,False,0.0
4,23,7,0.95,185.02799922650155,24.518993721222273,209.54699294772382,925.1399961325077,209.54699294772382,694.5462018863883,209.54699294772382,904.0931948341122,False,0.0
4,24,7,0.95,430.3369940574096,39.32894255065008,469.66593660805967,2028.7315434135023,469.66593660805967,1059.2214217155465,469.66593660805967,1528.8873583236061,False,0.0
4,25,7,0.95,516.7863160625861,42.446679540167,559.2329956027531,2362.4517305718223,559.2329956027531,1160.7479281014212,559.2329956027531,1719.9809237041743,False,0.0
4,26,7,0.95,308.90676596207453,30.895137112904763,339.8019030749793,1014.9793738753876,339.8019030749793,897.4207866999309,339.8019030749793,1237.2226897749101,False,0.0
4,27,7,0.95,144.75299642857453,20.8870715518473,165.64006798042183,682.40698316328,165.64006798042183,614.3221798769629,165.64006798042183,779.9622478573847,False,0.0
4,28,7,0.95,561.2795383333877,46.74368224427451,608.0232205776622,882.0107030953235,608.0232205776622,1209.684231205124,608.0232205776622,1817.7074517827862,False,0.0
4,29,7,0.95,447.2877521321835,41.51247682004549,488.800228952229,2619.8282624885037,488.800228952229,1079.8810434760428,488.800228952229,1568.6812724282718,False,0.0
4,30,7,0.95,264.3763864032469,29.522610721095873,293.89899712434277,944.201380011596,293.89899712434277,830.2210593621828,293.89899712434277,1124.1200564865255,False,0.0
4,31,7,0.95,379.01338538293345,35.566278238407335,414.5796636213408,2274.080312297601,414.5796636213408,994.0533388418592,414.5796636213408,1408.6330024632,False,0.0
4,32,7,0.95,276.428739096697,31.412798309104005,307.841537405801,434.3880185805238,307.841537405801,848.9341627269808,307.841537405801,1156.7757001327818,False,0.0
4,33,7,0.95,444.75124091382173,39.18804587037039,483.9392867841921,1524.8613974188174,483.9392867841921,1076.8147570282886,483.9392867841921,1560.7540438124806,False,0.0
4,34,7,0.95,166.8496711202174,24.31034667491633,191.16001779513374,762.7413536924224,191.16001779513374,659.5460016387862,191.16001779513374,850.7060194339199,False,0.0
4,35,7,0.95,415.18044871316823,38.19809204366368,453.3785407568319,1423.475824159434,453.3785407568319,1040.4012405259343,453.3785407568319,1493.7797812827662,False,0.0
4,36,7,0.95,505.10456361530703,43.40627725091622,548.5108408662232,1587.4714856481078,548.5108408662232,1147.5538136139444,548.5108408662232,1696.0646544801675,False,0.0
4,37,7,0.95,187.32277755246233,24.55188673006458,211.8746642825269,294.36436472529795,211.8746642825269,698.8399255023016,211.8746642825269,910.7145897848286,False,0.0
4,38,7,0.95,519.7507754196603,41.32606234076377,561.076837760424,1485.0022154847438,561.076837760424,1164.0723867654574,561.076837760424,1725.1492245258814,False,0.0
4,39,7,0.95,281.0384628697059,31.16145390225796,312.19991677196384,562.0769257394118,312.19991677196384,855.9833065271553,312.19991677196384,1168.1832232991192,False,0.0
4,40,7,0.95,188.90346529718136,25.295391264852412,214.19885656203377,458.765558578869,214.19885656203377,701.7822455997871,214.19885656203377,915.9811021618209,False,0.0
4,41,7,0.95,146.78825552913128,21.28077362518016,168.06902915431144,671.0320252760287,168.06902915431144,618.6258577809652,168.06902915431144,786.6948869352767,False,0.0
4,42,7,0.95,239.06740960430818,27.575835027169944,266.6432446314781,1024.5746125898922,266.6432446314781,789.482671960264,266.6432446314781,1056.1259165917422,False,0.0
4,43,7,0.95,339.9252476842405,34.21797515497525,374.14322283921575,1408.261740406139,374.14322283921575,941.3998520620684,374.14322283921575,1315.5430749012842,False,0.0
4,44,7,0.95,188.82543974870538,24.664449930579195,213.48988967928457,512.5261936036288,213.48988967928457,701.6372969616824,213.48988967928457,915.127186640967,False,0.0
4,45,7,0.95,516.6151510049715,43.280214737219126,559.8953657421906,3173.4930704591106,559.8953657421906,1160.5556862272445,559.8953657421906,1720.451051969435,False,0.0
4,46,7,0.95,382.7559097851259,36.71278078044617,419.46869056557205,437.4353254687153,419.46869056557205,998.9491159340934,419.46869056557205,1418.4178064996654,False,0.0
4,47,7,0.95,145.49188705282077,20.997461340435706,166.48934839325648,374.12199527868194,166.48934839325648,615.8880856957675,166.48934839325648,782.377434089024,False,0.0
4,48,7,0.95,338.4986705092275,33.40860000761063,371.90727051683814,435.2125763690068,371.90727051683814,939.4223709122996,371.90727051683814,1311.3296414291376,False,0.0
4,49,7,0.95,189.67560696521915,24.547968482708768,214.2235754479279,487.73727505342066,214.2235754479279,703.2150480995177,214.2235754479279,917.4386235474457,False,0.0
4,50,7,0.95,427.3453670648282,38.41413797291597,465.7595050377442,2625.1215405410876,465.7595050377442,1055.5332402516556,465.7595050377442,1521.2927452893998,False,0.0
5,1,7,0.95,103.10377314451313,18.001407862447834,121.10518100696096,279.85309853510705,121.10518100696096,518.4652984512994,121.10518100696096,639.5704794582604,False,0.0
5,2,7,0.95,276.36409717651736,29.430016836322864,305.7941140128402,1618.7039977481732,305.7941140128402,848.8348967405215,305.7941140128402,1154.6290107533616,False,0.0
5,3,7,0.95,173.22496269826362,22.975435427346724,196.20039812561035,593.9141578226181,196.20039812561035,672.0284400065341,196.20039812561035,868.2288381321445,False,0.0
5,4,7,0.95,93.29857438406975,17.8174743503115,111.11604873438125,426.5077686128903,111.11604873438125,493.1964231287966,111.11604873438125,604.3124718631778,False,0.0
5,5,7,0.95,84.00079872768073,16.44314596054255,100.44394468822328,276.002624390951,100.44394468822328,467.976583171816,100.44394468822328,568.4205278600393,False,0.0
5,6,7,0.95,270.1961764347771,31.437527862758202,301.6337042975353,578.9918066459509,301.6337042975353,839.3092585091864,301.6337042975353,1140.9429628067217,False,0.0
5,7,7,0.95,276.0259920175588,29.437240169197253,305.46323218675604,1380.129960087794,305.46323218675604,848.3155034975782,305.46323218675604,1153.7787356843342,False,0.0
5,8,7,0.95,354.8717576277581,35.831247036207,390.7030046639651,2179.9265111419422,390.7030046639651,961.873883677554,390.7030046639651,1352.576888341519,False,0.0
5,9,7,0.95,232.82711997106787,28.190014459688484,261.01713443075636,498.9152570808597,261.01713443075636,779.110751293879,261.01713443075636,1040.1278857246355,False,0.0
5,10,7,0.95,351.14821573904277,32.77616442749547,383.92438016653824,1805.905109515077,383.92438016653824,956.8142779361647,383.92438016653824,1340.7386581027029,False,0.0
5,11,7,0.95,332.8928140647707,33.6850120123558,366.5778260771265,713.3417444245085,366.5778260771265,931.6110359925714,366.5778260771265,1298.1888620696977,False,0.0
5,12,7,0.95,316.9965228773188,32.675717405253295,349.6722402825721,1494.4121792787885,349.6722402825721,909.0958257294574,349.6722402825721,1258.7680660120295,False,0.0
5,13,7,0.95,392.60016011782835,37.24568273251481,429.84584285034316,2019.0865377488315,429.84584285034316,1011.7137456634352,429.84584285034316,1441.5595885137784,False,0.0
5,14,7,0.95,280.83668979575003,30.851558375911566,311.6882481716616,882.6295965009288,311.6882481716616,855.6759724478853,311.6882481716616,1167.3642206195468,False,0.0
5,15,7,0.95,415.9432671200944,38.05155608162863,453.994823201723,2020.2958688690298,453.994823201723,1041.3565757457038,453.994823201723,1495.3513989474268,False,0.0
5,16,7,0.95,121.54595767901051,18.820567296677126,140.36652497568764,260.4556235978797,140.36652497568764,562.9277710127831,140.36652497568764,703.2942959884707,False,0.0
5,17,7,0.95,153.55838849938112,22.833733020570065,176.3921215199512,175.49530114214986,176.3921215199512,632.7311085528586,176.3921215199512,809.1232300728097,True,633.6279289306599
5,18,7,0.95,396.84501051879647,36.840644907722606,433.6856554265191,453.53715487862456,433.6856554265191,1017.1684396238719,433.6856554265191,1450.854095050391,False,0.0
5,19,7,0.95,189.25891456732032,24.43119637610215,213.69011094342247,594.8137314972925,213.69011094342247,702.4421878452343,213.69011094342247,916.1322987886568,False,0.0
5,20,7,0.95,213.20956632973076,26.186020586606872,239.39558691633763,1248.7988885027087,239.39558691633763,745.5654216305123,239.39558691633763,984.9610085468499,False,0.0
5,21,7,0.95,173.8799677310485,24.71333649649023,198.59330422753874,248.3999539014979,198.59330422753874,673.2977913748371,198.59330422753874,871.8910956023758,False,0.0
5,22,7,0.95,376.9505089035947,35.60180672571096,412.55231562930567,1238.551672111811,412.55231562930567,991.3444541552507,412.55231562930567,1403.8967697845565,False,0.0
5,23,7,0.95,137.33035053796334,20.875493683053577,158.20584422101692,647.41450967897,158.20584422101692,598.3643058154254,158.20584422101692,756.5701500364423,False,0.0
5,24,7,0.95,302.57017921715675,32.26650897975179,334.83668819690854,561.9160471175769,334.83668819690854,888.1687235713969,334.83668819690854,1223.0054117683053,False,0.0
5,25,7,0.95,389.2668569161184,35.8479783661715,425.1148352822899,1835.1151826045582,425.1148352822899,1007.4097009317057,425.1148352822899,1432.5245362139956,False,0.0
5,26,7,0.95,221.88200127996151,27.277661993007285,249.1596632729688,538.8562888227636,249.1596632729688,760.5774613841866,249.1596632729688,1009.7371246571554,False,0.0
5,27,7,0.95,100.9113024001276,17.66997288733306,118.58127528746066,533.3883126863888,118.58127528746066,512.9231728606883,118.58127528746066,631.504448148149,False,0.0
5,28,7,0.95,418.6349836498419,36.330268855738495,454.9652525055804,1674.5399345993676,454.9652525055804,1044.7206360423834,454.9652525055804,1499.6858885479637,False,0.0
5,29,7,0.95,318.9136849373415,33.07165949721326,351.98534443455475,1184.5365440529827,351.98534443455475,911.8407403321578,351.98534443455475,1263.8260847667125,False,0.0
5,30,7,0.95,194.29455227797007,24.98644788607126,219.28100016404133,333.076375333663,219.28100016404133,711.7258279374714,219.28100016404133,931.0068281015127,False,0.0
5,31,7,0.95,273.20258817719633,29.889308759709536,303.09189693690587,897.6656468679307,303.09189693690587,843.9657435696777,303.09189693690587,1147.0576405065835,False,0.0
5,32,7,0.95,209.32961840234287,25.37422721420674,234.70384561654961,1166.265016813053,234.70384561654961,738.7504446063692,234.70384561654961,973.4542902229189,False,0.0
5,33,7,0.95,326.01655811195167,33.80486890980126,359.8214270217529,232.86897007996546,359.8214270217529,921.9391198945156,359.8214270217529,1281.7605469162686,True,1048.891576836303
5,34,7,0.95,114.56588160667982,19.410936003904936,133.97681761058476,572.8294080333992,133.97681761058476,546.5250405087854,133.97681761058476,680.5018581193701,False,0.0
5,35,7,0.95,310.5488901962418,32.02930173316548,342.5781919294073,1064.7390521014004,342.5781919294073,899.8029344633042,342.5781919294073,1242.3811263927114,False,0.0
5,36,7,0.95,353.09761066765765,35.46138221187499,388.55899287953264,1664.6030217189575,388.55899287953264,959.4664733727767,388.55899287953264,1348.0254662523093,False,0.0
5,37,7,0.95,138.21000803990924,20.665926914630603,158.87593495453984,612.0728927481695,158.87593495453984,600.2776318062387,158.87593495453984,759.1535667607785,False,0.0
5,38,7,0.95,381.3902571672475,35.302439682375564,416.6926968496231,1198.6550939542064,416.6926968496231,997.1654249709356,416.6926968496231,1413.8581218205586,False,0.0
5,39,7,0.95,205.827139582906,26.284226737948302,232.1113663208543,499.86591041562883,232.1113663208543,732.5440306013825,232.1113663208543,964.6553969222368,False,0.0
5,40,7,0.95,131.17026926040478,20.40735282922421,151.577622089629,562.1582968303062,151.577622089629,584.7902449355406,151.577622089629,736.3678670251696,False,0.0
5,41,7,0.95,104.75726778572265,18.513450941275494,123.27071872699814,149.6532396938895,123.27071872699814,522.6061255298758,123.27071872699814,645.8768442568739,False,0.0
5,42,7,0.95,173.55695920439013,23.149248803130064,196.7062080075202,694.2278368175605,196.7062080075202,672.6721240672606,196.7062080075202,869.3783320747808,False,0.0
5,43,7,0.95,232.32708147990917,27.631637903238527,259.9587193831477,265.51666454846765,259.9587193831477,778.2736607397117,259.9587193831477,1038.2323801228595,False,0.0
5,44,7,0.95,131.8942535421161,21.70482975334943,153.59908329546553,565.261086609069,153.59908329546553,586.4018767198115,153.59908329546553,740.0009600152771,False,0.0
5,45,7,0.95,374.7741180359949,35.30515380412277,410.07927184011766,1606.1747915828353,410.07927184011766,988.4784594919397,410.07927184011766,1398.5577313320573,False,0.0
5,46,7,0.95,269.52179672948864,30.65418986411612,300.17598659360476,308.024910547987,300.17598659360476,838.2611927004585,300.17598659360476,1138.4371792940633,False,0.0
5,47,7,0.95,105.83826312744655,18.105299780206835,123.94356290765339,529.1913156372327,123.94356290765339,525.295604136498,123.94356290765339,649.2391670441514,False,0.0
5,48,7,0.95,245.3277102235023,28.37775979442094,273.70547001792323,735.9831306705069,273.70547001792323,799.7527038831545,273.70547001792323,1073.4581739010778,False,0.0
5,49,7,0.95,135.33640559731353,21.17548261039741,156.51188820771094,696.0158002147554,156.51188820771094,594.0044975961248,156.51188820771094,750.5163858038358,False,0.0
5,50,7,0.95,301.88908157229645,32.418675229290955,334.3077568015874,258.76206991911124,334.3077568015874,887.1685086107543,334.3077568015874,1221.4762654123417,True,962.7141954932305
6,1,7,0.95,102.39533947103733,17.6231734636534,120.01851293469073,175.53486766463544,120.01851293469073,516.6810214306628,120.01851293469073,636.6995343653535,False,0.0
6,2,7,0.95,284.74120789724464,29.3700456974409,314.11125359468554,976.2555699334101,314.11125359468554,861.6037408829714,314.11125359468554,1175.714994477657,False,0.0
6,3,7,0.95,177.8372675717906,23.677986849488292,201.51525442127888,304.86388726592673,201.51525442127888,680.9164132869738,201.51525442127888,882.4316677082527,False,0.0
6,4,7,0.95,98.56074154616141,18.215294467294086,116.7760360134555,253.4419068329865,116.7760360134555,506.91412814872103,116.7760360134555,623.6901641621765,False,0.0
6,5,7,0.95,80.08187411937847,16.34903277592676,96.43090689530523,354.64829967153327,96.43090689530523,456.92984811341773,96.43090689530523,553.360755008723,False,0.0
6,6,7,0.95,276.0933813363847,29.683426655067308,305.776807991452,394.4191161948353,305.776807991452,848.4190515633029,305.776807991452,1154.1958595547549,False,0.0
6,7,7,0.95,262.85107002418505,29.932724710356922,292.78379473454197,1201.6048915391316,292.78379473454197,827.8226197114398,292.78379473454197,1120.6064144459817,False,0.0
6,8,7,0.95,355.3905244839981,35.34432034079981,390.7348448247979,456.9306743365689,390.7348448247979,962.5766813115251,390.7348448247979,1353.311526136323,False,0.0
6,9,7,0.95,246.22422552702818,28.63726310310443,274.8614886301326,422.0986723320483,274.8614886301326,801.2126626797179,274.8614886301326,1076.0741513098505,False,0.0
6,10,7,0.95,338.1500149219163,33.004833060176,371.1548479820923,1352.6000596876652,371.1548479820923,938.9384410313728,371.1548479820923,1310.093289013465,False,0.0
6,11,7,0.95,320.206667959117,32.70982416451358,352.9164921236306,1646.7771495040301,352.9164921236306,913.6873246243084,352.9164921236306,1266.603816747939,False,0.0
6,12,7,0.95,321.04789662697544,34.15937010429627,355.2072667312717,504.5038375566757,355.2072667312717,914.8867309627774,355.2072667312717,1270.093997694049,False,0.0
6,13,7,0.95,409.34580156812103,36.61495587001747,445.9607574381385,935.6475464414195,445.9607574381385,1033.0648492034488,445.9607574381385,1479.0256066415873,False,0.0
6,14,7,0.95,284.9623203200472,29.735163768907228,314.6974840889544,1709.773921920283,314.6974840889544,861.9382100691823,314.6974840889544,1176.6356941581366,False,0.0
6,15,7,0.95,410.25677111387955,39.357837881868534,449.6146089957481,2578.7568470015285,449.6146089957481,1034.2137160200705,449.6146089957481,1483.8283250158186,False,0.0
6,16,7,0.95,120.51258106462434,18.819215923954843,139.33179698857919,482.0503242584973,139.33179698857919,560.5296735396663,139.33179698857919,699.8614705282455,False,0.0
6,17,7,0.95,155.93847173416307,22.24939481564593,178.187866549809,490.0923397359411,178.187866549809,637.6157720253606,178.187866549809,815.8036385751695,False,0.0
6,18,7,0.95,391.4135129666322,37.94786422800024,429.36137719463244,1006.4918904856256,429.36137719463244,1010.1836192099673,429.36137719463244,1439.5449964045997,False,0.0
6,19,7,0.95,189.8989537241999,24.249154968870727,214.14810869307064,786.7242368573997,214.14810869307064,703.628951067926,214.14810869307064,917.7770597609966,False,0.0
6,20,7,0.95,222.62035624322797,26.552027919940343,249.17238416316832,890.4814249729119,249.17238416316832,761.8418941185436,249.17238416316832,1011.0142782817119,False,0.0
6,21,7,0.95,186.6767995051048,24.678711181668547,211.35551068677336,426.6898274402396,211.35551068677336,697.633918630698,211.35551068677336,908.9894293174714,False,0.0
6,22,7,0.95,367.326294300821,34.41855009451075,401.74484439533177,262.37592450058645,401.74484439533177,978.607237060477,401.74484439533177,1380.3520814558087,True,1117.9761569552222
6,23,7,0.95,137.91172145447763,20.67852730234253,158.59024875682016,216.71841942846484,158.59024875682016,599.6295185415047,158.59024875682016,758.2197672983249,False,0.0
6,24,7,0.95,305.75143513135504,32.1993935044336,337.95082863578864,1878.1873872354665,337.95082863578864,892.8256661655117,337.95082863578864,1230.7764948013005,False,0.0
6,25,7,0.95,371.81155163493025,35.186883046941034,406.9984346818713,1115.4346549047907,406.9984346818713,984.5637770343834,406.9984346818713,1391.5622117162548,False,0.0
6,26,7,0.95,222.4244375975918,26.802150011407065,249.22658760899887,762.5980717631719,249.22658760899887,761.5065881110804,249.22658760899887,1010.7331757200793,False,0.0
6,27,7,0.95,102.4115766924451,18.316072846076608,120.7276495385217,336.495180560891,120.7276495385217,516.7219858516243,120.7276495385217,637.449635390146,False,0.0
6,28,7,0.95,419.10752575761285,37.941110770094895,457.04863652770774,2155.410132467723,457.04863652770774,1045.310093777811,457.04863652770774,1502.3587303055187,False,0.0
6,29,7,0.95,312.39705061459154,33.1701628466829,345.56721346127443,312.39705061459154,345.56721346127443,902.4764479488249,345.56721346127443,1248.0436614100993,True,935.6466107955077
6,30,7,0.95,189.0019435380415,24.685367787777864,213.68731132581937,216.00222118633314,213.68731132581937,701.9651466286076,213.68731132581937,915.652457954427,False,0.0
6,31,7,0.95,269.35831766570226,30.40184449464323,299.7601621603455,615.6761546644623,299.7601621603455,838.0069295143998,299.7601621603455,1137.7670916747452,False,0.0
6,32,7,0.95,204.94927651843605,26.467931679093567,231.41720819752962,702.683233777495,231.41720819752962,730.9801928586279,231.41720819752962,962.3974010561575,False,0.0
6,33,7,0.95,328.1375595683159,32.80607360339934,360.94363317171525,1453.180620945399,360.94363317171525,924.9332379089982,360.94363317171525,1285.8768710807135,False,0.0
6,34,7,0.95,114.51166532707526,19.11011473666835,133.6217800637436,392.6114239785438,133.6217800637436,546.395708545572,133.6217800637436,680.0174886093156,False,0.0
6,35,7,0.95,306.0572144821466,33.40638334427217,339.4635978264188,961.894102658175,339.4635978264188,893.272008189089,339.4635978264188,1232.7356060155078,False,0.0
6,36,7,0.95,353.33001903246895,36.581074890000366,389.9110939224693,2119.9801141948137,389.9110939224693,959.7821811925095,389.9110939224693,1349.6932751149789,False,0.0
6,37,7,0.95,131.14840898773227,20.3217126858099,151.47012167354217,206.09035698072213,151.47012167354217,584.741513592131,151.47012167354217,736.2116352656732,False,0.0
6,38,7,0.95,381.1889606622192,34.92275301978884,416.11171368200803,1470.3002768399883,416.11171368200803,996.9022399474355,416.11171368200803,1413.0139536294437,False,0.0
6,39,7,0.95,199.48188542245305,25.75617271154414,225.23805813399719,740.932717283397,225.23805813399719,721.1641787474877,225.23805813399719,946.4022368814849,False,0.0
6,40,7,0.95,141.03562697252818,21.168042680131094,162.20366965265927,463.40277433830687,162.20366965265927,606.3827400776603,162.20366965265927,768.5864097303196,False,0.0
6,41,7,0.95,100.52067242003454,18.16962598151514,118.69029840154968,531.3235542201826,118.69029840154968,511.92944152010836,118.69029840154968,630.619739921658,False,0.0
6,42,7,0.95,168.68119152420337,23.16119947948522,191.8423910036886,361.45969612329293,191.8423910036886,663.15606279116,191.8423910036886,854.9984537948486,False,0.0
6,43,7,0.95,241.444869934132,27.720549056258335,269.1654189903903,1483.1613438810966,269.1654189903903,793.39855560907,269.1654189903903,1062.5639745994604,False,0.0
6,44,7,0.95,136.21437397172915,20.558923363082442,156.7732973348116,350.26553307016064,156.7732973348116,595.9281266567132,156.7732973348116,752.7014239915247,False,0.0
6,45,7,0.95,370.0116408569836,35.22990940516087,405.2415502621445,1374.3289517545106,405.2415502621445,982.1777876331723,405.2415502621445,1387.4193378953169,False,0.0
6,46,7,0.95,269.8594059757105,30.72557784098541,300.5849838166959,963.7835927703946,300.5849838166959,838.7860410869914,300.5849838166959,1139.3710249036874,False,0.0
6,47,7,0.95,100.05339660466316,17.49015878531506,117.54355538997822,543.1470101396001,117.54355538997822,510.73818957537236,117.54355538997822,628.2817449653505,False,0.0
6,48,7,0.95,244.96219305369976,28.257365591505902,273.21955864520567,769.8811781687707,273.21955864520567,799.1567004599304,273.21955864520567,1072.3762591051361,False,0.0
6,49,7,0.95,134.05396370820515,19.807919477006465,153.8618831852116,306.4090599044689,153.8618831852116,591.1834181990686,153.8618831852116,745.0453013842802,False,0.0
6,50,7,0.95,301.86301682413557,32.172668103597346,334.0356849277329,215.61644058866824,334.0356849277329,887.1302092413713,334.0356849277329,1221.1658941691041,True,1005.549453580436
7,1,7,0.95,90.850205723787,16.794489867644614,107.64469559143161,246.59341553599327,107.64469559143161,486.68209842024226,107.64469559143161,594.3267940116739,False,0.0
7,2,7,0.95,250.95739673666083,28.162306267541965,279.1197030042028,1362.3401537133018,279.1197030042028,808.8768659994867,279.1197030042028,1087.9965690036895,False,0.0
7,3,7,0.95,151.56921678779815,22.846725262566906,174.41594205036506,108.26372627699868,174.41594205036506,628.6195995282402,174.41594205036506,803.0355415786053,True,694.7718153016066
7,4,7,0.95,94.66799907378591,16.496198947828205,111.16419802161411,540.9599947073481,111.16419802161411,496.8027753396991,111.16419802161411,607.9669733613132,False,0.0
7,5,7,0.95,85.12016662884245,15.554812277410491,100.67497890625295,316.16061890712916,100.67497890625295,471.08431774491964,100.67497890625295,571.7592966511726,False,0.0
7,6,7,0.95,243.65912839127438,28.02519966045773,271.6843280517321,348.084469130392,271.6843280517321,797.0283283315376,271.6843280517321,1068.7126563832699,False,0.0
7,7,7,0.95,257.4867990349061,28.33974922526744,285.8265482601735,625.3250833704863,285.8265482601735,819.3319650254308,285.8265482601735,1105.1585132856044,False,0.0
7,8,7,0.95,331.6521176529833,33.03212715797281,364.6842448109561,1279.229596661507,364.6842448109561,929.8733513738728,364.6842448109561,1294.557596184829,False,0.0
7,9,7,0.95,223.9549017813037,26.41962659613904,250.37452837744274,543.8904757545947,250.37452837744274,764.1219945147869,250.37452837744274,1014.4965228922297,False,0.0
7,10,7,0.95,322.02368179484,32.30801642212032,354.3316982169603,414.03044802193716,354.3316982169603,916.2760183603309,354.3316982169603,1270.6077165772913,False,0.0
7,11,7,0.95,298.65788664666917,31.099912927500498,329.75779957416967,1322.6277837209634,329.75779957416967,882.4079418841632,329.75779957416967,1212.1657414583328,False,0.0
7,12,7,0.95,297.96093101697073,31.668889910748533,329.62982092771927,1319.541265932299,329.62982092771927,881.3777357118405,329.62982092771927,1211.0075566395599,False,0.0
7,13,7,0.95,366.19864918282633,35.67524202277485,401.8738912056012,470.8268346636338,401.8738912056012,977.103982446274,401.8738912056012,1378.9778736518751,False,0.0
7,14,7,0.95,249.57784115214642,28.483635074988996,278.0614762271354,570.4636369191918,278.0614762271354,806.650535151966,278.0614762271354,1084.7120113791013,False,0.0
7,15,7,0.95,365.944939922642,35.87684594344478,401.82178586608677,731.889879845284,401.82178586608677,976.7654458604113,401.82178586608677,1378.587231726498,False,0.0
7,16,7,0.95,107.01763692476582,18.15769913758554,125.17533606235136,473.9352492382486,125.17533606235136,528.2142251934445,125.17533606235136,653.3895612557958,False,0.0
7,17,7,0.95,142.95770905383156,20.843928143767045,163.8016371975986,694.3660154043248,163.8016371975986,610.5007535074824,163.8016371975986,774.302390705081,False,0.0
7,18,7,0.95,353.5240313649508,34.53980503423361,388.0638363991844,1717.1167237726183,388.0638363991844,960.0456516236501,388.0638363991844,1348.1094880228345,False,0.0
7,19,7,0.95,168.4253581825964,23.805843264566533,192.23120144716293,1010.5521490955784,192.23120144716293,662.6529782227524,192.23120144716293,854.8841796699153,False,0.0
7,20,7,0.95,192.35660495897122,25.31059520005911,217.66720015903033,961.7830247948561,217.66720015903033,708.1674580514358,217.66720015903033,925.8346582104662,False,0.0
7,21,7,0.95,177.66275399071418,23.159626611244704,200.82238060195888,431.466688263163,200.82238060195888,680.582236064988,200.82238060195888,881.4046166669469,False,0.0
7,22,7,0.95,348.08001231226945,34.15088668562646,382.2308989978959,447.53144440148924,382.2308989978959,952.6249617840858,382.2308989978959,1334.8558607819818,False,0.0
7,23,7,0.95,123.00364159268872,20.229977457708657,143.23361905039738,509.5865151697104,143.23361905039738,566.2932681755439,143.23361905039738,709.5268872259412,False,0.0
7,24,7,0.95,284.16377744127186,29.783659581613108,313.94743702288497,1664.3878392988781,313.94743702288497,860.729668719944,313.94743702288497,1174.677105742829,False,0.0
7,25,7,0.95,343.8237863118599,33.83986509564801,377.6636514075079,2161.178085388834,377.6636514075079,946.782830747779,377.6636514075079,1324.446482155287,False,0.0
7,26,7,0.95,203.99138142768655,26.385428288694158,230.3768097163807,407.9827628553731,230.3768097163807,729.2699589369475,230.3768097163807,959.6467686533283,False,0.0
7,27,7,0.95,92.72962615217989,17.446827884900628,110.17645403708052,185.45925230435978,110.17645403708052,491.6903318839849,110.17645403708052,601.8667859210655,False,0.0
7,28,7,0.95,372.0831992069763,36.61565288709784,408.69885209407414,318.92845646312253,408.69885209407414,984.9233752304445,408.69885209407414,1393.6222273245187,True,1074.6937708613962
7,29,7,0.95,305.99660153500696,31.547648964753307,337.54425049976027,437.13800219286713,337.54425049976027,893.1835500063704,337.54425049976027,1230.7278005061307,False,0.0
7,30,7,0.95,166.80617836144944,22.962577170843502,189.76875553229294,643.395259394162,189.76875553229294,659.4600339992942,189.76875553229294,849.2287895315872,False,0.0
7,31,7,0.95,252.55626738929934,28.526397501730656,281.08266489103,938.0661360173974,281.08266489103,811.4494861361816,281.08266489103,1092.5321510272115,False,0.0
7,32,7,0.95,186.41387802589173,24.343670083231274,210.757548109123,505.98052607027756,210.757548109123,697.1424607406318,210.757548109123,907.9000088497548,False,0.0
7,33,7,0.95,299.1399691711156,31.082601079287144,330.2225702504027,726.4827822727093,330.2225702504027,883.1198298704477,330.2225702504027,1213.3424001208505,False,0.0
7,34,7,0.95,113.77163463856128,18.510301428725498,132.28193606728678,617.6174451807613,132.28193606728678,544.6273079761902,132.28193606728678,676.909244043477,False,0.0
7,35,7,0.95,282.57281348235216,29.859502593710886,312.43231607606305,928.4535300134429,312.43231607606305,858.3167785225193,312.43231607606305,1170.7490945985824,False,0.0
7,36,7,0.95,325.70362976603775,33.266070135329926,358.9696999013677,1721.5763287633424,358.9696999013677,921.4965501237793,358.9696999013677,1280.466250025147,False,0.0
7,37,7,0.95,124.2766765710053,19.796368712857813,144.0730452838631,763.4138703647468,144.0730452838631,569.2161712667249,144.0730452838631,713.289216550588,False,0.0
7,38,7,0.95,345.2003964142895,34.623153317636024,379.82354973192554,838.3438198632745,379.82354973192554,948.6763134991817,379.82354973192554,1328.4998632311072,False,0.0
7,39,7,0.95,188.79381602306069,24.85513642331412,213.6489524463748,350.6170868999698,213.6489524463748,701.5785408044244,213.6489524463748,915.2274932507992,False,0.0
7,40,7,0.95,124.15379518080238,19.66212547782939,143.81592065863177,762.6590275392147,143.81592065863177,568.9346889519096,143.81592065863177,712.7506096105413,False,0.0
7,41,7,0.95,88.29852096392324,17.21203024812469,105.51055121204793,378.42223270252816,105.51055121204793,479.79876847212864,105.51055121204793,585.3093196841766,False,0.0
7,42,7,0.95,158.3076892839126,22.648261247975086,180.95595053188768,361.8461469346574,180.95595053188768,642.4412512808806,180.95595053188768,823.3972018127682,False,0.0
